,id,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365
1655,14020792,81810277,Joost,Oud-Oost,52.35458,4.9176,Private room,85,2,35,1,33
1656,14021349,4251914,Lisanne And David,Oud-Noord,52.39674,4.9082099999999995,Entire home/apt,299,3,51,2,11
1657,14021891,14145772,Danielle,Zuid,52.351290000000006,4.85118,Entire home/apt,140,3,24,1,0
1658,14022135,83901788,Chi,Oud-Noord,52.395509999999994,4.90906,Entire home/apt,377,2,137,1,319
1659,14022661,25255796,Gusta,Zuid,52.34516,4.864319999999999,Entire home/apt,100,3,49,1,307
1660,14034936,72550453,Janneke,Oud-Noord,52.39461,4.91771,Entire home/apt,125,3,10,1,9
1661,14039431,38150565,John,Centrum-Oost,52.368320000000004,4.90935,Entire home/apt,130,2,70,2,0
1662,14050092,84256372,Carla,De Aker - Nieuw Sloten,52.346790000000006,4.80295,Private room,55,2,280,1,359
1663,14053457,20619209,Luc,De Baarsjes - Oud-West,52.37203,4.8647599999999995,Entire home/apt,108,2,7,1,0
1664,14054326,20427091,Michiel,Centrum-Oost,52.36951,4.9118699999999995,Entire home/apt,135,3,28,1,333
1665,14070038,84499435,Sabien,Centrum-West,52.37153,4.88022,Entire home/apt,160,3,21,1,0
1666,14079338,19109502,Akos,Bos en Lommer,52.380109999999995,4.85607,Entire home/apt,166,4,42,1,2
1667,14085220,7181185,Anoushka,De Pijp - Rivierenbuurt,52.35546,4.90394,Private room,79,2,159,1,21
1668,14086359,4094987,Michiel,De Baarsjes - Oud-West,52.363240000000005,4.85262,Private room,86,2,103,1,174
1669,14092826,20779008,Yara,Westerpark,52.38007,4.87164,Entire home/apt,200,2,46,1,0
1670,14097604,84846388,Rachel,De Baarsjes - Oud-West,52.36679,4.86567,Entire home/apt,91,3,18,1,0
1671,14105164,4434837,Tomas,Centrum-West,52.37308,4.89964,Entire home/apt,350,1,44,1,0
1672,14118909,85100740,Roger,Centrum-West,52.37315,4.882709999999999,Entire home/apt,442,3,46,1,234
1673,14122983,80071452,Stefanie,Centrum-Oost,52.3693,4.92652,Private room,75,2,20,1,0
1674,14123916,85161823,Corrie,Oostelijk Havengebied - Indische Buurt,52.3721,4.943890000000001,Entire home/apt,150,5,13,1,0
1675,14146873,69362227,Vincent,Oostelijk Havengebied - Indische Buurt,52.37337,4.945,Entire home/apt,125,5,6,1,0
1676,14159545,85611677,Warja And Vera,De Baarsjes - Oud-West,52.36744,4.8678300000000005,Entire home/apt,200,2,52,1,0
1677,14171624,58558108,Ron,Bos en Lommer,52.37851,4.8499300000000005,Entire home/apt,100,3,25,1,1
1678,14172232,85797410,Stéphanie,De Baarsjes - Oud-West,52.36116,4.86508,Entire home/apt,114,3,34,1,0
1679,14173331,1465500,Ronit,De Pijp - Rivierenbuurt,52.34517,4.902419999999999,Private room,86,2,106,1,296
1680,14182817,7969106,Noah,Centrum-Oost,52.36246,4.90842,Entire home/apt,105,6,14,1,0
1681,14198060,33378204,Michiel,Oud-Oost,52.361540000000005,4.9145199999999996,Entire home/apt,139,3,1,1,0
1682,14206892,86235665,Jeroen,Centrum-West,52.37857,4.88117,Entire home/apt,227,2,35,1,0
1683,14218256,13370112,Aafke,De Baarsjes - Oud-West,52.35982,4.8604199999999995,Entire home/apt,122,4,17,1,0
1684,14218726,14122005,Rick,Slotervaart,52.36309,4.84393,Private room,35,2,23,3,0
1685,14244097,12502084,Sacha,Centrum-Oost,52.36554,4.90685,Entire home/apt,290,2,4,1,34
1686,14246224,13178305,Lars,Bos en Lommer,52.378659999999996,4.853680000000001,Entire home/apt,150,2,7,1,0
1687,14258648,86841824,Maarten,De Baarsjes - Oud-West,52.3586,4.860609999999999,Entire home/apt,190,2,34,1,0
1688,14271251,8780140,Ilse,Noord-West,52.417,4.89459,Entire home/apt,120,2,58,1,63
1689,14274504,82297492,Ifigenia,Centrum-West,52.368629999999996,4.88051,Private room,93,2,146,1,0
1690,14277750,87081388,Ro,Centrum-Oost,52.36795,4.89861,Entire home/apt,250,3,45,1,67
1691,14292407,27484922,Iago,De Pijp - Rivierenbuurt,52.3565,4.89848,Private room,80,2,138,1,354
1692,14306573,2975937,Adriaan,De Baarsjes - Oud-West,52.36611,4.86376,Entire home/apt,120,20,45,1,193
1693,14310652,3151196,Lieselot,Bos en Lommer,52.375332,4.846978,Entire home/apt,130,2,7,1,177
1694,14311105,77686619,Klaas,De Pijp - Rivierenbuurt,52.35726,4.90105,Entire home/apt,245,2,38,1,16
1695,14325757,3788673,Laurens En Petra,Centrum-Oost,52.36026,4.895207,Private room,75,3,170,2,57
1696,14333038,27797024,Anouk,Centrum-West,52.37003,4.87997,Entire home/apt,150,3,47,1,110
1697,14343204,82812635,Hans & Fonteyn,Westerpark,52.389540000000004,4.8909,Entire home/apt,320,2,50,1,20
1698,14346556,5044001,Anna,De Baarsjes - Oud-West,52.370470000000005,4.84998,Entire home/apt,149,3,22,1,35
1699,14348158,20644650,Richard,Centrum-West,52.387679999999996,4.88455,Entire home/apt,1160,2,42,1,324
1700,14355043,87789252,Annelies,Zuid,52.3567,4.857130000000001,Entire home/apt,135,3,13,1,0
1701,14357605,2613141,Carlos,Oud-Noord,52.38094,4.91249,Entire home/apt,67,2,7,1,0
1702,14363151,31532245,Floris,IJburg - Zeeburgereiland,52.346959999999996,5.01009,Entire home/apt,292,6,18,1,33
1703,14364518,88097513,Maria-Anne,De Baarsjes - Oud-West,52.36485,4.8754599999999995,Entire home/apt,170,6,59,2,159
1704,14387468,80221630,Jolijn,Westerpark,52.37767,4.87275,Entire home/apt,206,2,30,1,0
1705,14412467,67877082,Ed,Zuid,52.3522,4.88401,Private room,179,2,55,1,0
1706,14412610,88479375,Jan & Desti,Centrum-Oost,52.36381,4.9144,Private room,85,4,240,1,211
1707,14439841,88897829,Raldy,Oud-Oost,52.356359999999995,4.91434,Entire home/apt,142,3,21,1,0
1708,14441994,11646914,Nada,Oud-Oost,52.35589,4.9095699999999995,Entire home/apt,115,2,66,1,0
1709,14461859,89059115,Elza,Westerpark,52.38434,4.87099,Entire home/apt,80,10,5,1,0
1710,14462366,22847584,Clemens,Centrum-West,52.37301,4.88198,Entire home/apt,221,3,37,1,8
1711,14478040,10008585,Marije,Bos en Lommer,52.379329999999996,4.84754,Entire home/apt,85,3,10,1,0
1712,14526096,26478960,Ozzy,IJburg - Zeeburgereiland,52.35197,5.00199,Private room,55,1,79,1,17
1713,14548324,2847616,Arie,Westerpark,52.3906,4.88734,Entire home/apt,260,2,11,3,116
1714,14561871,4473053,Jennifer,Watergraafsmeer,52.3532,4.92505,Entire home/apt,155,4,4,1,0
1715,14572858,1751718,Nicolette,Oostelijk Havengebied - Indische Buurt,52.36537,4.93583,Entire home/apt,185,4,18,2,0
1716,14582916,8603065,Jonas,Noord-West,52.414970000000004,4.91794,Entire home/apt,125,2,47,1,361
1717,14583283,27356890,Pieter,De Pijp - Rivierenbuurt,52.34391,4.90139,Entire home/apt,319,2,11,1,0
1718,14591839,3196188,Caspar,Westerpark,52.38308,4.87218,Entire home/apt,130,3,37,1,0
1719,14610851,49858484,Anne,Buitenveldert - Zuidas,52.33217,4.88236,Entire home/apt,99,5,2,1,3
1720,14642584,24280222,Ronald,Centrum-Oost,52.37005,4.93048,Entire home/apt,115,2,29,1,96
1721,14665451,91115820,Sjef,Oostelijk Havengebied - Indische Buurt,52.37599,4.94638,Entire home/apt,175,2,76,1,0
1722,14711799,53829324,Leonardo,Oud-Noord,52.38669,4.91925,Private room,85,2,119,2,249
1723,14728813,91703561,Martine,Zuid,52.34932,4.86891,Entire home/apt,300,2,16,1,30
1724,14745224,90065089,Casper,Watergraafsmeer,52.33957,4.91788,Entire home/apt,100,3,20,1,0
1725,14760457,48549839,Helen,Oostelijk Havengebied - Indische Buurt,52.366009999999996,4.93361,Private room,115,2,12,1,355
1726,14765588,78442382,Guido,De Aker - Nieuw Sloten,52.34705,4.79025,Entire home/apt,156,5,23,1,170
1727,14786257,36264507,Angie,De Baarsjes - Oud-West,52.37004,4.86469,Entire home/apt,260,2,26,1,0
1728,14794121,92399597,Gerrit,Westerpark,52.38345,4.8785099999999995,Entire home/apt,153,2,51,1,0
1729,14796864,4919250,Roos,Centrum-Oost,52.3723,4.90578,Private room,130,4,61,1,99
1730,14815394,2288691,Sophie,Westerpark,52.38046,4.87091,Entire home/apt,250,2,6,1,0
1731,14816635,3409826,Kith & Kin,Westerpark,52.37981,4.87418,Entire home/apt,291,1,60,4,251
1732,14817368,3409826,Kith & Kin,Westerpark,52.3792,4.8743300000000005,Entire home/apt,146,1,64,4,280
1733,14819599,4248038,Ania,Westerpark,52.38813,4.87861,Private room,71,1,57,2,0
1734,14821744,7554986,Martijn,Westerpark,52.379909999999995,4.86757,Entire home/apt,110,3,7,1,0
1735,14829461,13895393,Carla,De Baarsjes - Oud-West,52.3718,4.867430000000001,Entire home/apt,110,3,12,1,0
1736,14839350,64595733,Annemaria,De Baarsjes - Oud-West,52.36914,4.87526,Entire home/apt,450,3,10,1,225
1737,14851512,24188678,Helena,Bos en Lommer,52.382529999999996,4.85304,Private room,62,2,101,1,353
1738,14853175,92986064,Liliana,Noord-West,52.40987,4.92275,Private room,38,2,301,1,336
1739,14869289,16265291,Nienke,De Baarsjes - Oud-West,52.35987,4.84998,Entire home/apt,140,3,39,1,154
1740,14876448,3276289,Lara,Buitenveldert - Zuidas,52.33054,4.89016,Entire home/apt,162,4,9,2,70
1741,14879214,16211727,Kirsten,De Pijp - Rivierenbuurt,52.355959999999996,4.8886,Entire home/apt,199,3,17,1,41
1742,14883807,12058167,Julia,De Baarsjes - Oud-West,52.35942,4.8567599999999995,Entire home/apt,256,2,14,1,1
1743,14884660,9015391,Elle,Bijlmer-Oost,52.32027,4.9646300000000005,Entire home/apt,139,2,31,2,10
1744,14890435,9407279,Frank,Oostelijk Havengebied - Indische Buurt,52.3639,4.937469999999999,Entire home/apt,85,28,6,1,132
1745,14909329,93609362,Mirella,De Pijp - Rivierenbuurt,52.35669,4.90246,Entire home/apt,201,1,45,1,0
1746,14911690,93086138,Chantal,De Baarsjes - Oud-West,52.36831,4.854430000000001,Entire home/apt,76,3,18,1,0
1747,14915385,80474965,Peter&Maria,Noord-Oost,52.387409999999996,4.95725,Entire home/apt,94,3,6,1,0
1748,14921039,93781473,Colm,Noord-Oost,52.40611,4.9330300000000005,Private room,96,1,86,1,0
1749,14929937,93875577,Ingrid,Oostelijk Havengebied - Indische Buurt,52.374493,4.9486550000000005,Private room,125,2,39,1,359
1750,14930480,16679805,Martijn,Watergraafsmeer,52.34012,4.91929,Private room,150,2,89,1,0
1751,14961847,7968303,Diane,De Baarsjes - Oud-West,52.37433,4.86071,Entire home/apt,100,7,11,1,23
1752,15013026,94747213,Loes,Westerpark,52.3891,4.8905,Entire home/apt,93,3,152,1,131
1753,15024573,3403063,David,Slotervaart,52.355940000000004,4.843999999999999,Entire home/apt,129,8,2,1,22
1754,15030690,13405827,Cap Homes,Centrum-West,52.383759999999995,4.89005,Entire home/apt,89,2,34,2,258
1755,15030853,13405827,Cap Homes,Centrum-West,52.3855,4.888,Entire home/apt,84,2,61,2,239
1756,15033074,3279032,Floris,Centrum-West,52.37028,4.890219999999999,Private room,118,2,108,1,73
1757,15033626,15225846,Family,De Baarsjes - Oud-West,52.36161,4.86998,Entire home/apt,275,3,4,1,0
1758,15038140,2809810,Maarten,Centrum-West,52.379940000000005,4.88759,Entire home/apt,449,3,53,1,318
1759,15038670,10079417,Ilana,Oostelijk Havengebied - Indische Buurt,52.36446,4.93719,Private room,88,2,168,1,0
1760,15045881,7481329,Fernando E Taís,Slotervaart,52.35492,4.82909,Entire home/apt,104,4,6,2,0
1761,15046252,60711286,Carlijn,Slotervaart,52.36537,4.82862,Entire home/apt,89,3,191,1,358
1762,15061198,86437983,Allart,Oostelijk Havengebied - Indische Buurt,52.37648,4.9402099999999995,Private room,76,2,221,1,76
1763,15069603,3606381,Janneke,De Baarsjes - Oud-West,52.368390000000005,4.85363,Entire home/apt,96,2,20,1,0
1764,15081563,179452,Cristina,De Baarsjes - Oud-West,52.36412,4.86165,Entire home/apt,200,2,39,1,34
1765,15081578,95422089,Jackie,IJburg - Zeeburgereiland,52.35537,4.99057,Entire home/apt,314,4,11,2,34
1766,15093623,4906957,Regina,Centrum-West,52.3729,4.89869,Private room,100,3,122,2,218
1767,15096042,94487362,Carel,Centrum-Oost,52.36161,4.89083,Private room,117,5,75,1,65
1768,15103827,17749496,Martijn,Bos en Lommer,52.38219,4.84777,Entire home/apt,99,2,9,1,0
1769,15109768,55929478,Ingeborg,Centrum-West,52.380138,4.887468,Entire home/apt,210,2,53,1,0
1770,15110564,38661523,Niels,De Pijp - Rivierenbuurt,52.34245,4.90099,Entire home/apt,139,1,35,1,141
1771,15110844,22425158,Erik,Oud-Noord,52.38535,4.91641,Private room,72,1,224,1,75
1772,15121800,95837725,Michel,De Baarsjes - Oud-West,52.36608,4.8764,Entire home/apt,87,1,204,1,158
1773,15136343,19165678,Jochem,Westerpark,52.3773,4.87699,Entire home/apt,103,2,32,1,31
1774,15152694,96124779,Hanco,Centrum-West,52.38265,4.89196,Entire home/apt,214,1,73,1,18
1775,15159146,1826139,Esther & Jan,Centrum-West,52.37956,4.8945300000000005,Entire home/apt,270,7,49,6,29
1776,15167502,102868071,Floris,De Baarsjes - Oud-West,52.36472,4.8741699999999994,Entire home/apt,189,3,28,1,0
1777,15209631,2552393,Yuri,Oostelijk Havengebied - Indische Buurt,52.37165,4.93705,Entire home/apt,270,4,17,1,308
1778,15210146,84110214,Arthur,Bos en Lommer,52.3807,4.85693,Entire home/apt,80,2,45,1,0
1779,15213109,2574458,Julia,Westerpark,52.387240000000006,4.88051,Entire home/apt,189,2,48,1,4
1780,15214101,96660579,Juliette,Zuid,52.35297,4.860580000000001,Entire home/apt,230,2,17,1,1
1781,15239518,96890675,Th,De Pijp - Rivierenbuurt,52.35734,4.89731,Private room,116,1,138,2,244
1782,15249058,65048017,Stefan,De Pijp - Rivierenbuurt,52.354490000000006,4.8919,Entire home/apt,650,3,19,1,179
1783,15256155,533509,"Harry, Ivana",Oud-Oost,52.35687,4.91875,Entire home/apt,110,20,12,1,0
1784,15260123,97066918,Dick,De Pijp - Rivierenbuurt,52.33335,4.89973,Private room,124,3,142,1,96
1785,15264411,17760324,Laurens,Oud-Oost,52.3575,4.9137900000000005,Entire home/apt,170,2,42,1,0
1786,15276959,4906957,Regina,Centrum-Oost,52.37328,4.9026,Private room,100,3,99,2,243
1787,15286319,76607139,Karin,De Pijp - Rivierenbuurt,52.35412,4.89504,Private room,71,1,304,1,250
1788,15304003,1791317,Robert,Centrum-Oost,52.37145,4.90164,Entire home/apt,1190,1,18,1,351
1789,15318115,46536635,Selma,Bos en Lommer,52.37634,4.86033,Entire home/apt,225,2,32,1,0
1790,15337523,3875736,Eric,Oud-Oost,52.365970000000004,4.92716,Entire home/apt,175,2,62,1,155
1791,15351762,24892437,Jack,Oostelijk Havengebied - Indische Buurt,52.36428,4.935969999999999,Entire home/apt,148,3,28,1,190
1792,15351988,1826139,Esther & Jan,Centrum-West,52.37958,4.89447,Entire home/apt,349,7,36,6,63
1793,15371462,96921500,Rieneke,Oud-Noord,52.4013,4.90201,Private room,91,2,82,1,98
1794,15374358,31206472,Ali,Noord-Oost,52.388909999999996,4.95377,Entire home/apt,150,4,18,1,0
1795,15382115,98349084,Carlo,Centrum-Oost,52.36849,4.9149,Entire home/apt,130,5,17,1,0
1796,15404775,98171390,Bob,Centrum-West,52.374559999999995,4.8918800000000005,Private room,101,2,159,1,0
1797,15431214,97615352,Wouter,Bos en Lommer,52.37348,4.84825,Entire home/apt,115,2,19,1,0
1798,15431815,12532564,Thomas,Oostelijk Havengebied - Indische Buurt,52.36517,4.94839,Entire home/apt,250,2,31,1,362
1799,15441005,99025407,Nina,Oud-Noord,52.38981,4.94945,Entire home/apt,130,2,28,1,0
1800,15441407,3627864,Maaike,Oud-Oost,52.36262,4.93145,Entire home/apt,95,7,10,1,0
1801,15441753,33183282,Emiel,Centrum-Oost,52.3666,4.93003,Entire home/apt,179,3,22,1,0
1802,15445952,54041788,Bart,Westerpark,52.38243,4.8696,Entire home/apt,101,3,12,1,52
1803,15465365,3552086,Dennie,Centrum-West,52.37003,4.8779,Private room,93,2,208,1,16
1804,15481220,75775370,Jeroen,Slotervaart,52.349270000000004,4.832319999999999,Entire home/apt,335,4,35,1,358
1805,15496392,14644651,Sophie,Bos en Lommer,52.37512,4.85869,Entire home/apt,65,2,17,1,0
1806,15497619,2829587,Greg,Geuzenveld - Slotermeer,52.37466,4.83443,Private room,45,2,169,2,64
1807,15504280,99595481,Michiel,Watergraafsmeer,52.35083,4.92117,Entire home/apt,120,4,4,1,11
1808,15509418,99642871,Steven,Westerpark,52.37334,4.8724300000000005,Entire home/apt,110,2,4,2,0
1809,15527704,99852324,Frank,Westerpark,52.39112,4.88785,Private room,100,2,297,1,244
1810,15530149,99876403,Paradise,Centrum-West,52.37249,4.892440000000001,Entire home/apt,500,2,15,1,336
1811,15534081,95546810,Richard,Westerpark,52.394,4.878819999999999,Entire home/apt,74,3,43,1,0
1812,15543062,51848909,Harmen,De Pijp - Rivierenbuurt,52.35564,4.88898,Entire home/apt,185,1,0,1,0
1813,15563670,100232584,Janine,IJburg - Zeeburgereiland,52.35666,4.99979,Entire home/apt,186,2,18,1,0
1814,15564496,19094953,Sharon,Zuid,52.351279999999996,4.85429,Entire home/apt,180,8,26,2,89
1815,15564639,100077413,Peter,Centrum-West,52.37327,4.88363,Private room,90,2,139,1,21
1816,15591889,1656490,Guy & Lior,Zuid,52.34835,4.88619,Entire home/apt,135,3,9,1,3
1817,15595655,16911797,Femke,Zuid,52.35472,4.85072,Entire home/apt,243,2,42,1,141
1818,15599773,27090599,Dorien,De Baarsjes - Oud-West,52.35795,4.855980000000001,Entire home/apt,240,3,6,1,0
1819,15611604,92332033,Chrissy,Zuid,52.34763,4.86774,Entire home/apt,331,2,39,1,166
1820,15630976,37995170,Marie,De Baarsjes - Oud-West,52.3733,4.853280000000001,Entire home/apt,115,5,13,1,0
1821,15637415,24967625,Floris & Britt,Zuid,52.35903,4.877730000000001,Entire home/apt,359,1,330,1,90
1822,15642871,100913405,David,De Pijp - Rivierenbuurt,52.35076,4.8895599999999995,Entire home/apt,112,2,77,1,14
1823,15645217,38825821,Tessa,Centrum-West,52.378190000000004,4.89259,Entire home/apt,150,2,5,1,0
1824,15651912,52417797,Rinze,Centrum-West,52.38091,4.88837,Entire home/apt,133,3,301,2,275
1825,15652115,52417797,Rinze,Centrum-West,52.37928,4.89041,Entire home/apt,135,3,256,2,262
1826,15653533,101026697,Nora & Corinne,Centrum-West,52.38105,4.88765,Entire home/apt,100,3,192,1,2
1827,15658599,6029168,Jeroen,De Baarsjes - Oud-West,52.373329999999996,4.86027,Entire home/apt,129,5,26,1,0
1828,15659592,60887477,Jeroen,De Pijp - Rivierenbuurt,52.35471,4.89586,Private room,41,4,38,1,8
1829,15668614,37920935,Mustafa,Osdorp,52.3578,4.78678,Entire home/apt,60,2,28,1,0
1830,15669848,13737956,Inge,De Pijp - Rivierenbuurt,52.35649,4.90499,Entire home/apt,225,7,11,1,78
1831,15670095,46691672,Eva & Kobe,Oud-Noord,52.398559999999996,4.9055599999999995,Entire home/apt,115,3,117,6,103
1832,15672226,20247342,Malik,IJburg - Zeeburgereiland,52.34833,5.0042800000000005,Entire home/apt,110,2,38,1,2
1833,15693863,46691672,Eva & Kobe,Oud-Noord,52.39982,4.90408,Entire home/apt,80,3,105,6,102
1834,15726642,36029200,Nino,De Baarsjes - Oud-West,52.36768,4.86227,Private room,85,1,298,1,0
1835,15756281,14403546,Emiel,De Baarsjes - Oud-West,52.37101,4.8647800000000005,Entire home/apt,109,4,7,1,0
1836,15757001,1826139,Esther & Jan,Centrum-West,52.37944,4.8944,Entire home/apt,264,5,50,6,10
1837,15762615,10635554,Jan,Centrum-Oost,52.36825,4.91707,Entire home/apt,110,2,25,1,13
1838,15763486,39022596,Gretha,IJburg - Zeeburgereiland,52.36045,4.98039,Private room,86,1,50,1,219
1839,15771182,101988058,Antoinette,Bos en Lommer,52.385020000000004,4.85134,Entire home/apt,95,3,9,1,0
1840,15771785,101993859,Mark,Oud-Noord,52.39591,4.9098,Entire home/apt,388,3,151,1,329
1841,15780515,102064815,Kirsten,Zuid,52.358959999999996,4.8701,Entire home/apt,130,2,361,2,255
1842,15780952,102063858,Peter,Centrum-Oost,52.3599,4.89375,Private room,60,25,132,1,58
1843,15785019,14369395,Jorrit,Oud-Noord,52.39314,4.92747,Entire home/apt,125,3,24,1,3
1844,15786299,102110697,Mike,Geuzenveld - Slotermeer,52.37684,4.82377,Private room,85,2,51,1,81
1845,15786513,12611421,Denise,Westerpark,52.38366,4.87186,Entire home/apt,121,2,28,1,0
1846,15797457,24941690,Diddo,Westerpark,52.37898,4.87498,Entire home/apt,174,4,7,1,0
1847,15811049,62960030,Ingeborg,De Baarsjes - Oud-West,52.37097,4.86182,Private room,80,2,55,1,14
1848,15816344,22879651,Wamme,IJburg - Zeeburgereiland,52.35524,5.0049,Private room,74,1,11,10,0
1849,15819051,23575971,Mark,Centrum-Oost,52.36759,4.8989400000000005,Entire home/apt,498,2,50,1,9
1850,15839201,102583121,Tatiana,Centrum-West,52.38215,4.88782,Entire home/apt,275,2,14,1,10
1851,15854242,41830207,Sabien,Oud-Oost,52.35601,4.91086,Entire home/apt,157,3,16,1,0
1852,15861762,261549,Christian,Oostelijk Havengebied - Indische Buurt,52.36459,4.9351199999999995,Entire home/apt,180,4,1,1,358
1853,15880053,82368415,Tanya,Noord-West,52.41717,4.8979800000000004,Private room,54,1,133,1,20
1854,15893795,39530282,Monique,Geuzenveld - Slotermeer,52.37186,4.81754,Private room,112,2,0,1,0
1855,15900020,103093723,Robert,Centrum-West,52.3761,4.89864,Private room,85,3,157,2,0
1856,15908899,103093723,Robert,Centrum-West,52.37612,4.89927,Private room,99,3,147,2,0
1857,15911681,8492548,Cor,Centrum-Oost,52.37186,4.90793,Entire home/apt,165,5,27,1,116
1858,15921637,103304059,Amber,Centrum-Oost,52.3628,4.90854,Entire home/apt,180,2,58,1,0
1859,15922131,4473576,Hans,Centrum-Oost,52.362770000000005,4.88854,Private room,111,2,61,2,34
1860,15922851,72540522,Claire,De Pijp - Rivierenbuurt,52.35198,4.894880000000001,Entire home/apt,250,2,32,1,341
1861,15926617,53052270,Elmer,Watergraafsmeer,52.346990000000005,4.913469999999999,Entire home/apt,350,5,35,1,145
1862,15927947,88437019,Dominique,Centrum-West,52.37534,4.8811800000000005,Entire home/apt,180,2,16,1,35
1863,15936857,76996081,Loris,De Aker - Nieuw Sloten,52.34582,4.81618,Entire home/apt,68,7,11,1,0
1864,15945206,16938824,Eva,Westerpark,52.38423,4.87159,Entire home/apt,106,2,8,1,0
1865,15946060,98297,Finn,De Baarsjes - Oud-West,52.36745,4.8764199999999995,Private room,44,4,109,1,125
1866,15953085,17285554,Luuk,Noord-West,52.40667,4.9048099999999994,Entire home/apt,139,2,21,1,0
